group,trial,cluster_id,semantic_name,edge_a,edge_b,usage_pattern
異なる射影,2,0,混合・補助クラスタ,405,489,0000100001
異なる射影,2,0,混合・補助クラスタ,405,587,0100100001
異なる射影,2,0,混合・補助クラスタ,407,444,0000000100
異なる射影,2,0,混合・補助クラスタ,407,486,0000100100
異なる射影,2,0,混合・補助クラスタ,419,568,0000000001
異なる射影,2,0,混合・補助クラスタ,444,486,0000100100
異なる射影,2,0,混合・補助クラスタ,467,477,0100100000
異なる射影,2,0,混合・補助クラスタ,477,587,0100100000
異なる射影,2,1,混合・補助クラスタ,9,21,0010000000
異なる射影,2,1,混合・補助クラスタ,17,341,0010010100
異なる射影,2,1,混合・補助クラスタ,17,559,0110000000
異なる射影,2,1,混合・補助クラスタ,21,366,0010000000
異なる射影,2,1,混合・補助クラスタ,64,196,0010100100
異なる射影,2,1,混合・補助クラスタ,64,298,0010100100
異なる射影,2,1,混合・補助クラスタ,81,399,0010000000
異なる射影,2,1,混合・補助クラスタ,140,473,0010000000
異なる射影,2,1,混合・補助クラスタ,140,506,0010000000
異なる射影,2,1,混合・補助クラスタ,161,389,0010000000
異なる射影,2,1,混合・補助クラスタ,161,446,0010000000
異なる射影,2,1,混合・補助クラスタ,164,354,0010100100
異なる射影,2,1,混合・補助クラスタ,164,399,0010000100
異なる射影,2,1,混合・補助クラスタ,201,224,0010100010
異なる射影,2,1,混合・補助クラスタ,216,484,0010001000
異なる射影,2,1,混合・補助クラスタ,298,354,0010100100
異なる射影,2,1,混合・補助クラスタ,330,366,0010000000
異なる射影,2,1,混合・補助クラスタ,330,423,0010000000
異なる射影,2,1,混合・補助クラスタ,341,556,0010000000
異なる射影,2,1,混合・補助クラスタ,425,484,0010001000
異なる射影,2,1,混合・補助クラスタ,425,565,0010001000
異なる射影,2,1,混合・補助クラスタ,461,509,0010000000
異なる射影,2,1,混合・補助クラスタ,534,559,0110100000
異なる射影,2,1,混合・補助クラスタ,565,589,0010001000
異なる射影,2,2,混合・補助クラスタ,77,358,1001000000
異なる射影,2,2,混合・補助クラスタ,114,147,1000011000
異なる射影,2,2,混合・補助クラスタ,114,293,0000001000
異なる射影,2,2,混合・補助クラスタ,139,174,1000000100
異なる射影,2,2,混合・補助クラスタ,147,459,1000011000
異なる射影,2,2,混合・補助クラスタ,153,215,1000010000
異なる射影,2,2,混合・補助クラスタ,153,258,1000010000
異なる射影,2,2,混合・補助クラスタ,174,280,1000000100
異なる射影,2,2,混合・補助クラスタ,214,283,1000001000
異なる射影,2,2,混合・補助クラスタ,215,258,1000010000
異なる射影,2,2,混合・補助クラスタ,218,496,1000001000
異なる射影,2,2,混合・補助クラスタ,248,281,1001000000
異なる射影,2,2,混合・補助クラスタ,252,422,0000001010
異なる射影,2,2,混合・補助クラスタ,258,428,1000010000
異なる射影,2,2,混合・補助クラスタ,283,370,1010001000
異なる射影,2,2,混合・補助クラスタ,327,431,1001011100
異なる射影,2,2,混合・補助クラスタ,327,522,1001011100
異なる射影,2,2,混合・補助クラスタ,370,488,1010001000
異なる射影,2,2,混合・補助クラスタ,392,526,1001011000
異なる射影,2,2,混合・補助クラスタ,408,422,0000001010
異なる射影,2,2,混合・補助クラスタ,431,522,1001011100
異なる射影,2,2,混合・補助クラスタ,459,532,0000001000
異なる射影,2,2,混合・補助クラスタ,488,496,1000001000
異なる射影,2,2,混合・補助クラスタ,522,526,1001011100
異なる射影,2,3,曖昧・橋渡しクラスタ,2,237,0110111100
異なる射影,2,3,曖昧・橋渡しクラスタ,2,379,0000111100
異なる射影,2,3,曖昧・橋渡しクラスタ,2,556,0110111100
異なる射影,2,3,曖昧・橋渡しクラスタ,74,113,0000111100
異なる射影,2,3,曖昧・橋渡しクラスタ,74,442,0000111100
異なる射影,2,3,曖昧・橋渡しクラスタ,113,379,0000111100
異なる射影,2,3,曖昧・橋渡しクラスタ,119,341,0010110100
異なる射影,2,3,曖昧・橋渡しクラスタ,119,442,0000111100
異なる射影,2,3,曖昧・橋渡しクラスタ,142,196,0001110100
異なる射影,2,3,曖昧・橋渡しクラスタ,196,197,0001110100
異なる射影,2,3,曖昧・橋渡しクラスタ,201,235,0110111110
異なる射影,2,3,曖昧・橋渡しクラスタ,201,572,0110111110
異なる射影,2,3,曖昧・橋渡しクラスタ,212,224,0010110010
異なる射影,2,3,曖昧・橋渡しクラスタ,212,509,0010110010
異なる射影,2,3,曖昧・橋渡しクラスタ,235,362,0110011110
異なる射影,2,3,曖昧・橋渡しクラスタ,237,534,0110110100
異なる射影,2,3,曖昧・橋渡しクラスタ,241,483,0110011110
異なる射影,2,3,曖昧・橋渡しクラスタ,241,572,0110011110
異なる射影,2,3,曖昧・橋渡しクラスタ,271,362,0110011010
異なる射影,2,3,曖昧・橋渡しクラスタ,338,440,0011111110
異なる射影,2,3,曖昧・橋渡しクラスタ,338,530,0011111110
異なる射影,2,3,曖昧・橋渡しクラスタ,363,530,0011111110
異なる射影,2,3,曖昧・橋渡しクラスタ,363,571,0011111110
異なる射影,2,3,曖昧・橋渡しクラスタ,440,530,0011111110
異なる射影,2,3,曖昧・橋渡しクラスタ,498,571,0011110110
異なる射影,2,4,曖昧・橋渡しクラスタ,30,549,1101010010
異なる射影,2,4,曖昧・橋渡しクラスタ,77,138,1001000010
異なる射影,2,4,曖昧・橋渡しクラスタ,125,266,1101010010
異なる射影,2,4,曖昧・橋渡しクラスタ,125,333,1101010010
異なる射影,2,4,曖昧・橋渡しクラスタ,127,208,1100000010
異なる射影,2,4,曖昧・橋渡しクラスタ,127,543,1100000010
異なる射影,2,4,曖昧・橋渡しクラスタ,138,281,1001000010
異なる射影,2,4,曖昧・橋渡しクラスタ,208,583,1100000010
異なる射影,2,4,曖昧・橋渡しクラスタ,218,364,1101000010
異なる射影,2,4,曖昧・橋渡しクラスタ,266,549,1101010010
異なる射影,2,4,曖昧・橋渡しクラスタ,320,333,1101010010
異なる射影,2,4,曖昧・橋渡しクラスタ,320,364,1101010010
異なる射影,3,0,混合・補助クラスタ,22,536,0000001000
異なる射影,3,0,混合・補助クラスタ,48,56,0001000100
異なる射影,3,0,混合・補助クラスタ,56,80,0001000100
異なる射影,3,0,混合・補助クラスタ,63,268,0000000100
異なる射影,3,0,混合・補助クラスタ,63,519,0000000100
異なる射影,3,0,混合・補助クラスタ,69,560,0000100000
異なる射影,3,0,混合・補助クラスタ,70,203,0000000010
異なる射影,3,0,混合・補助クラスタ,70,460,0000000010
異なる射影,3,0,混合・補助クラスタ,74,113,0000001000
異なる射影,3,0,混合・補助クラスタ,80,387,0001000100
異なる射影,3,0,混合・補助クラスタ,81,399,0001000000
異なる射影,3,0,混合・補助クラスタ,82,508,0000000001
異なる射影,3,0,混合・補助クラスタ,97,240,0000000001
異なる射影,3,0,混合・補助クラスタ,101,387,0001000100
異なる射影,3,0,混合・補助クラスタ,113,379,0000001000
異なる射影,3,0,混合・補助クラスタ,114,150,0001000010
異なる射影,3,0,混合・補助クラスタ,114,293,0001000010
異なる射影,3,0,混合・補助クラスタ,125,266,0000000100
異なる射影,3,0,混合・補助クラスタ,125,333,0000000100
異なる射影,3,0,混合・補助クラスタ,131,343,0000100001
異なる射影,3,0,混合・補助クラスタ,136,489,0000010101
異なる射影,3,0,混合・補助クラスタ,142,335,0000000010
異なる射影,3,0,混合・補助クラスタ,143,349,0000100000
異なる射影,3,0,混合・補助クラスタ,143,545,0000100000
異なる射影,3,0,混合・補助クラスタ,148,536,0000001000
異なる射影,3,0,混合・補助クラスタ,149,580,0000001000
異なる射影,3,0,混合・補助クラスタ,150,293,0001000010
異なる射影,3,0,混合・補助クラスタ,164,399,0001000000
異なる射影,3,0,混合・補助クラスタ,165,276,0000001000
異なる射影,3,0,混合・補助クラスタ,165,306,0000001000
異なる射影,3,0,混合・補助クラスタ,182,393,0000010000
異なる射影,3,0,混合・補助クラスタ,182,439,0000010000
異なる射影,3,0,混合・補助クラスタ,187,264,0000000010
異なる射影,3,0,混合・補助クラスタ,187,457,0000000010
異なる射影,3,0,混合・補助クラスタ,188,519,0000000100
異なる射影,3,0,混合・補助クラスタ,190,287,0000000001
異なる射影,3,0,混合・補助クラスタ,193,323,0000000001
異なる射影,3,0,混合・補助クラスタ,197,217,0000000010
異なる射影,3,0,混合・補助クラスタ,203,213,0000011000
異なる射影,3,0,混合・補助クラスタ,213,552,0000011000
異なる射影,3,0,混合・補助クラスタ,221,315,0000000001
異なる射影,3,0,混合・補助クラスタ,221,567,0000000001
異なる射影,3,0,混合・補助クラスタ,265,412,0000000010
異なる射影,3,0,混合・補助クラスタ,265,508,0000000011
異なる射影,3,0,混合・補助クラスタ,273,500,0000001000
異なる射影,3,0,混合・補助クラスタ,287,491,0000000001
異なる射影,3,0,混合・補助クラスタ,295,335,0000000001
異なる射影,3,0,混合・補助クラスタ,295,419,0000000001
異なる射影,3,0,混合・補助クラスタ,316,323,0000000001
異なる射影,3,0,混合・補助クラスタ,338,530,0001000000
異なる射影,3,0,混合・補助クラスタ,349,545,0000100000
異なる射影,3,0,混合・補助クラスタ,363,530,0001000000
異なる射影,3,0,混合・補助クラスタ,363,571,0001000000
異なる射影,3,0,混合・補助クラスタ,393,439,0000010000
異なる射影,3,0,混合・補助クラスタ,405,489,0000010100
異なる射影,3,0,混合・補助クラスタ,405,587,0000010100
異なる射影,3,0,混合・補助クラスタ,407,444,0001100000
異なる射影,3,0,混合・補助クラスタ,407,486,0001100000
異なる射影,3,0,混合・補助クラスタ,418,500,0000001000
異なる射影,3,0,混合・補助クラスタ,439,552,0000010000
異なる射影,3,0,混合・補助クラスタ,444,486,0001100000
異なる射影,3,0,混合・補助クラスタ,467,477,0000010000
異なる射影,3,0,混合・補助クラスタ,477,587,0000010100
異なる射影,3,0,混合・補助クラスタ,498,571,0001000000
異なる射影,3,0,混合・補助クラスタ,517,521,0000100100
異なる射影,3,0,混合・補助クラスタ,517,560,0000100100
異なる射影,3,0,混合・補助クラスタ,521,560,0000100000
異なる射影,3,1,混合・補助クラスタ,27,386,1000000000
異なる射影,3,1,混合・補助クラスタ,27,518,1000000000
異なる射影,3,1,混合・補助クラスタ,39,378,1000001000
異なる射影,3,1,混合・補助クラスタ,49,375,1000001000
異なる射影,3,1,混合・補助クラスタ,49,378,1000001000
異なる射影,3,1,混合・補助クラスタ,97,207,1000100001
異なる射影,3,1,混合・補助クラスタ,194,270,1010000000
異なる射影,3,1,混合・補助クラスタ,207,324,1000100001
異なる射影,3,1,混合・補助クラスタ,233,375,1000001000
異なる射影,3,1,混合・補助クラスタ,327,431,1001000000
異なる射影,3,1,混合・補助クラスタ,327,522,1001000000
異なる射影,3,1,混合・補助クラスタ,386,518,1000000000
異なる射影,3,1,混合・補助クラスタ,431,522,1001000000
異なる射影,3,2,晴れ中心クラスタ,46,131,0010101001
異なる射影,3,2,晴れ中心クラスタ,46,365,0010101001
異なる射影,3,2,晴れ中心クラスタ,65,206,0010101010
異なる射影,3,2,晴れ中心クラスタ,65,573,0010101010
異なる射影,3,2,晴れ中心クラスタ,71,402,0010000000
異なる射影,3,2,晴れ中心クラスタ,71,584,0010000000
異なる射影,3,2,晴れ中心クラスタ,77,138,0011000000
異なる射影,3,2,晴れ中心クラスタ,138,281,0011000000
異なる射影,3,2,晴れ中心クラスタ,139,174,0010000000
異なる射影,3,2,晴れ中心クラスタ,139,280,0010000000
異なる射影,3,2,晴れ中心クラスタ,153,215,0010100000
異なる射影,3,2,晴れ中心クラスタ,153,411,0010100000
異なる射影,3,2,晴れ中心クラスタ,162,495,0010001010
異なる射影,3,2,晴れ中心クラスタ,162,573,0010101010
異なる射影,3,2,晴れ中心クラスタ,174,280,0010000000
異なる射影,3,2,晴れ中心クラスタ,194,212,0110101000
異なる射影,3,2,晴れ中心クラスタ,194,558,0110001000
異なる射影,3,2,晴れ中心クラスタ,201,224,0110101000
異なる射影,3,2,晴れ中心クラスタ,201,235,0110101000
異なる射影,3,2,晴れ中心クラスタ,201,572,0110101000
異なる射影,3,2,晴れ中心クラスタ,206,573,0010101010
異なる射影,3,2,晴れ中心クラスタ,212,224,0110101000
異なる射影,3,2,晴れ中心クラスタ,212,509,0110101000
異なる射影,3,2,晴れ中心クラスタ,215,258,0010100000
異なる射影,3,2,晴れ中心クラスタ,215,428,0010100000
異なる射影,3,2,晴れ中心クラスタ,235,362,0110001000
異なる射影,3,2,晴れ中心クラスタ,241,572,0110001000
異なる射影,3,2,晴れ中心クラスタ,248,281,0011000000
異なる射影,3,2,晴れ中心クラスタ,258,428,0010100000
異なる射影,3,2,晴れ中心クラスタ,280,469,0010000000
異なる射影,3,2,晴れ中心クラスタ,302,579,0110000000
異なる射影,3,2,晴れ中心クラスタ,305,365,0010101001
異なる射影,3,2,晴れ中心クラスタ,313,469,0010000000
異なる射影,3,2,晴れ中心クラスタ,339,402,0010000000
異なる射影,3,2,晴れ中心クラスタ,416,558,0110000000
異なる射影,3,2,晴れ中心クラスタ,461,509,0110001000
異なる射影,3,2,晴れ中心クラスタ,463,584,0010000000
異なる射影,3,3,混合・補助クラスタ,15,451,0100010100
異なる射影,3,3,混合・補助クラスタ,24,205,0100000000
異なる射影,3,3,混合・補助クラスタ,24,243,0100000000
異なる射影,3,3,混合・補助クラスタ,57,247,1100000000
異なる射影,3,3,混合・補助クラスタ,57,249,1100000000
異なる射影,3,3,混合・補助クラスタ,94,218,0100000000
異なる射影,3,3,混合・補助クラスタ,94,413,0100000000
異なる射影,3,3,混合・補助クラスタ,142,196,0100000010
異なる射影,3,3,混合・補助クラスタ,160,225,0100010100
異なる射影,3,3,混合・補助クラスタ,160,490,0100010100
異なる射影,3,3,混合・補助クラスタ,184,490,0100010100
異なる射影,3,3,混合・補助クラスタ,184,569,0100010100
異なる射影,3,3,混合・補助クラスタ,196,197,0100000010
異なる射影,3,3,混合・補助クラスタ,205,373,0100000000
異なる射影,3,3,混合・補助クラスタ,218,496,0100000000
異なる射影,3,3,混合・補助クラスタ,219,568,0100010100
異なる射影,3,3,混合・補助クラスタ,219,569,0100010100
異なる射影,3,3,混合・補助クラスタ,225,451,0100010100
異なる射影,3,3,混合・補助クラスタ,239,249,1100000000
異なる射影,3,3,混合・補助クラスタ,243,555,0100000000
異なる射影,3,3,混合・補助クラスタ,270,579,1110000000
異なる射影,3,3,混合・補助クラスタ,308,485,0100000000
異なる射影,3,3,混合・補助クラスタ,308,490,0100000000
異なる射影,3,3,混合・補助クラスタ,375,485,0100000000
異なる射影,3,3,混合・補助クラスタ,413,476,0100000000
異なる射影,3,3,混合・補助クラスタ,419,568,0100010101
異なる射影,3,4,雨中心クラスタ,1,443,1001010010
異なる射影,3,4,雨中心クラスタ,1,512,1001010010
異なる射影,3,4,雨中心クラスタ,42,195,1000110110
異なる射影,3,4,雨中心クラスタ,42,529,1000110110
異なる射影,3,4,雨中心クラスタ,84,277,1000110110
異なる射影,3,4,雨中心クラスタ,84,492,1000110110
異なる射影,3,4,雨中心クラスタ,109,292,1001010110
異なる射影,3,4,雨中心クラスタ,109,515,1001010110
異なる射影,3,4,雨中心クラスタ,277,492,1000110110
異なる射影,3,4,雨中心クラスタ,292,515,1001010110
異なる射影,3,4,雨中心クラスタ,492,529,1000110110
異なる射影,4,0,雨中心クラスタ,0,290,0000000010
異なる射影,4,0,雨中心クラスタ,0,393,0000000010
異なる射影,4,0,雨中心クラスタ,1,443,0000011100
異なる射影,4,0,雨中心クラスタ,1,512,0000011100
異なる射影,4,0,雨中心クラスタ,2,379,0100000110
異なる射影,4,0,雨中心クラスタ,3,252,0000000010
異なる射影,4,0,雨中心クラスタ,27,386,0000000100
異なる射影,4,0,雨中心クラスタ,27,518,0000010100
異なる射影,4,0,雨中心クラスタ,28,222,0001010010
異なる射影,4,0,雨中心クラスタ,28,286,0001010010
異なる射影,4,0,雨中心クラスタ,30,446,0001000000
異なる射影,4,0,雨中心クラスタ,30,549,0001010000
異なる射影,4,0,雨中心クラスタ,65,573,0001000000
異なる射影,4,0,雨中心クラスタ,74,113,0100110110
異なる射影,4,0,雨中心クラスタ,74,442,0100110110
異なる射影,4,0,雨中心クラスタ,77,138,0000100010
異なる射影,4,0,雨中心クラスタ,77,358,0000100010
異なる射影,4,0,雨中心クラスタ,85,110,0001000000
異なる射影,4,0,雨中心クラスタ,85,300,0001010000
異なる射影,4,0,雨中心クラスタ,110,300,0001010000
異なる射影,4,0,雨中心クラスタ,113,379,0100110110
異なる射影,4,0,雨中心クラスタ,115,133,0000000011
異なる射影,4,0,雨中心クラスタ,125,266,0001000000
異なる射影,4,0,雨中心クラスタ,133,137,0000000011
異なる射影,4,0,雨中心クラスタ,138,281,0000100010
異なる射影,4,0,雨中心クラスタ,146,454,0000010010
異なる射影,4,0,雨中心クラスタ,162,573,0001000000
異なる射影,4,0,雨中心クラスタ,166,241,0000000010
異なる射影,4,0,雨中心クラスタ,172,304,0000000010
異なる射影,4,0,雨中心クラスタ,172,382,0000000010
異なる射影,4,0,雨中心クラスタ,198,231,0000010100
異なる射影,4,0,雨中心クラスタ,198,518,0000010100
異なる射影,4,0,雨中心クラスタ,200,396,0000010000
異なる射影,4,0,雨中心クラスタ,220,307,0001010010
異なる射影,4,0,雨中心クラスタ,220,566,0001010010
異なる射影,4,0,雨中心クラスタ,222,454,0001010010
異なる射影,4,0,雨中心クラスタ,231,518,0000010100
異なる射影,4,0,雨中心クラスタ,248,281,0000100010
異なる射影,4,0,雨中心クラスタ,252,422,0000000110
異なる射影,4,0,雨中心クラスタ,266,549,0001010000
異なる射影,4,0,雨中心クラスタ,286,566,0000010010
異なる射影,4,0,雨中心クラスタ,301,382,0000010000
異なる射影,4,0,雨中心クラスタ,301,544,0000010000
異なる射影,4,0,雨中心クラスタ,307,566,0001010010
異なる射影,4,0,雨中心クラスタ,396,544,0000010000
異なる射影,4,0,雨中心クラスタ,408,422,0000000110
異なる射影,4,1,混合・補助クラスタ,48,348,0010000000
異なる射影,4,1,混合・補助クラスタ,52,403,0010000000
異なる射影,4,1,混合・補助クラスタ,52,470,0010000000
異なる射影,4,1,混合・補助クラスタ,78,551,0010010000
異なる射影,4,1,混合・補助クラスタ,80,387,0010000000
異なる射影,4,1,混合・補助クラスタ,83,177,0011000100
異なる射影,4,1,混合・補助クラスタ,83,269,0011000100
異なる射影,4,1,混合・補助クラスタ,153,215,0010100000
異なる射影,4,1,混合・補助クラスタ,153,411,0010100000
異なる射影,4,1,混合・補助クラスタ,160,225,0010000000
異なる射影,4,1,混合・補助クラスタ,160,490,0010000000
異なる射影,4,1,混合・補助クラスタ,177,269,0011000100
異なる射影,4,1,混合・補助クラスタ,184,490,0010000000
異なる射影,4,1,混合・補助クラスタ,208,583,0010000000
異なる射影,4,1,混合・補助クラスタ,215,258,0010100000
異なる射影,4,1,混合・補助クラスタ,225,451,0010000000
異なる射影,4,1,混合・補助クラスタ,227,279,0010000000
異なる射影,4,1,混合・補助クラスタ,227,403,0010000000
異なる射影,4,1,混合・補助クラスタ,258,428,0010100000
異なる射影,4,1,混合・補助クラスタ,407,444,0110001000
異なる射影,4,1,混合・補助クラスタ,407,486,0110001000
異なる射影,4,1,混合・補助クラスタ,444,486,0110000000
異なる射影,4,1,混合・補助クラスタ,521,560,0011100000
異なる射影,4,1,混合・補助クラスタ,543,583,0010000000
異なる射影,4,2,混合・補助クラスタ,9,21,0000100000
異なる射影,4,2,混合・補助クラスタ,9,367,0000100000
異なる射影,4,2,混合・補助クラスタ,13,340,0000000001
異なる射影,4,2,混合・補助クラスタ,21,330,0000100000
異なる射影,4,2,混合・補助クラスタ,33,121,0100000001
異なる射影,4,2,混合・補助クラスタ,33,463,0100000001
異なる射影,4,2,混合・補助クラスタ,45,58,0100000000
異なる射影,4,2,混合・補助クラスタ,45,312,0100000000
異なる射影,4,2,混合・補助クラスタ,58,358,0100100010
異なる射影,4,2,混合・補助クラスタ,58,533,0100100010
異なる射影,4,2,混合・補助クラスタ,61,313,0000000001
異なる射影,4,2,混合・補助クラスタ,61,540,0000000001
異なる射影,4,2,混合・補助クラスタ,64,196,0000001000
異なる射影,4,2,混合・補助クラスタ,64,298,0000001000
異なる射影,4,2,混合・補助クラスタ,70,203,0100000000
異なる射影,4,2,混合・補助クラスタ,70,460,0100000000
異なる射影,4,2,混合・補助クラスタ,82,508,0000001000
異なる射影,4,2,混合・補助クラスタ,112,358,0100100010
異なる射影,4,2,混合・補助クラスタ,121,381,0100000001
異なる射影,4,2,混合・補助クラスタ,124,367,0000100000
異なる射影,4,2,混合・補助クラスタ,131,343,0000000001
異なる射影,4,2,混合・補助クラスタ,143,349,0000000001
異なる射影,4,2,混合・補助クラスタ,143,545,0000000001
異なる射影,4,2,混合・補助クラスタ,144,570,0100001000
異なる射影,4,2,混合・補助クラスタ,159,533,0100000000
異なる射影,4,2,混合・補助クラスタ,168,312,0100000000
異なる射影,4,2,混合・補助クラスタ,168,525,0100000000
異なる射影,4,2,混合・補助クラスタ,201,235,0000100000
異なる射影,4,2,混合・補助クラスタ,201,572,0100100000
異なる射影,4,2,混合・補助クラスタ,215,428,0000100000
異なる射影,4,2,混合・補助クラスタ,226,230,0000000001
異なる射影,4,2,混合・補助クラスタ,230,426,0000000001
異なる射影,4,2,混合・補助クラスタ,235,362,0000100000
異なる射影,4,2,混合・補助クラスタ,241,483,0000100000
異なる射影,4,2,混合・補助クラスタ,241,572,0100100000
異なる射影,4,2,混合・補助クラスタ,254,343,0000000001
異なる射影,4,2,混合・補助クラスタ,265,508,0000001000
異なる射影,4,2,混合・補助クラスタ,330,423,0000100000
異なる射影,4,2,混合・補助クラスタ,381,502,0100000001
異なる射影,4,2,混合・補助クラスタ,483,572,0000100000
異なる射影,4,3,混合・補助クラスタ,48,56,1010000001
異なる射影,4,3,混合・補助クラスタ,56,80,1010000001
異なる射影,4,3,混合・補助クラスタ,65,206,1001000000
異なる射影,4,3,混合・補助クラスタ,75,245,1000000000
異なる射影,4,3,混合・補助クラスタ,87,424,1000000000
異なる射影,4,3,混合・補助クラスタ,87,480,1001000100
異なる射影,4,3,混合・補助クラスタ,109,292,1000000000
異なる射影,4,3,混合・補助クラスタ,109,515,1000000000
異なる射影,4,3,混合・補助クラスタ,191,480,1000000000
異なる射影,4,3,混合・補助クラスタ,191,520,1000000000
異なる射影,4,3,混合・補助クラスタ,206,573,1001000000
異なる射影,4,3,混合・補助クラスタ,245,285,1000000000
異なる射影,4,3,混合・補助クラスタ,250,404,1000000000
異なる射影,4,3,混合・補助クラスタ,251,314,1000010000
異なる射影,4,3,混合・補助クラスタ,288,424,1000000000
異なる射影,4,3,混合・補助クラスタ,292,515,1000000000
異なる射影,4,3,混合・補助クラスタ,404,551,1000010000
異なる射影,4,3,混合・補助クラスタ,478,516,1000000100
異なる射影,4,3,混合・補助クラスタ,480,520,1001000100
異なる射影,4,4,天気共通クラスタ,22,66,1110011000
異なる射影,4,4,天気共通クラスタ,22,536,1110011000
異なる射影,4,4,天気共通クラスタ,66,216,1110011000
異なる射影,4,4,天気共通クラスタ,78,467,1110111110
異なる射影,4,4,天気共通クラスタ,94,218,1100111100
異なる射影,4,4,天気共通クラスタ,94,413,1101111100
異なる射影,4,4,天気共通クラスタ,136,489,1111111100
異なる射影,4,4,天気共通クラスタ,136,521,1111111100
異なる射影,4,4,天気共通クラスタ,144,148,1110011000
異なる射影,4,4,天気共通クラスタ,144,355,1110011000
異なる射影,4,4,天気共通クラスタ,148,536,1110011000
異なる射影,4,4,天気共通クラスタ,192,314,1001111100
異なる射影,4,4,天気共通クラスタ,192,476,1101111100
異なる射影,4,4,天気共通クラスタ,218,496,1100111100
異なる射影,4,4,天気共通クラスタ,355,570,1110011000
異なる射影,4,4,天気共通クラスタ,405,489,1111111100
異なる射影,4,4,天気共通クラスタ,405,587,1111111110
異なる射影,4,4,天気共通クラスタ,413,476,1101111100
異なる射影,4,4,天気共通クラスタ,467,477,1111111110
異なる射影,4,4,天気共通クラスタ,477,587,1111011110
異なる射影,4,4,天気共通クラスタ,496,516,1100111100
異なる射影,4,4,天気共通クラスタ,517,521,1111111100
異なる射影,4,4,天気共通クラスタ,517,560,1011101000
異なる射影,5,0,雨中心クラスタ,6,446,0000010100
異なる射影,5,0,雨中心クラスタ,91,591,0000010000
異なる射影,5,0,雨中心クラスタ,126,319,0000110000
異なる射影,5,0,雨中心クラスタ,127,208,0011110000
異なる射影,5,0,雨中心クラスタ,161,389,0000010110
異なる射影,5,0,雨中心クラスタ,161,446,0000010110
異なる射影,5,0,雨中心クラスタ,198,231,1001010100
異なる射影,5,0,雨中心クラスタ,198,518,1001010100
異なる射影,5,0,雨中心クラスタ,200,382,1000010000
異なる射影,5,0,雨中心クラスタ,200,505,1000010000
異なる射影,5,0,雨中心クラスタ,208,583,0011110000
異なる射影,5,0,雨中心クラスタ,301,382,1000010000
異なる射影,5,0,雨中心クラスタ,301,396,1000110000
異なる射影,5,0,雨中心クラスタ,311,420,1000110000
異なる射影,5,0,雨中心クラスタ,347,591,0000010000
異なる射影,5,0,雨中心クラスタ,347,593,0000010000
異なる射影,5,0,雨中心クラスタ,383,420,1000110000
異なる射影,5,0,雨中心クラスタ,383,544,1000110000
異なる射影,5,0,雨中心クラスタ,396,544,1000110000
異なる射影,5,0,雨中心クラスタ,543,583,0011110000
異なる射影,5,0,雨中心クラスタ,591,593,0000010000
異なる射影,5,1,晴れ中心クラスタ,2,379,1011001010
異なる射影,5,1,晴れ中心クラスタ,2,556,1011001010
異なる射影,5,1,晴れ中心クラスタ,22,66,1110101010
異なる射影,5,1,晴れ中心クラスタ,22,377,1110101010
異なる射影,5,1,晴れ中心クラスタ,36,349,1011001010
異なる射影,5,1,晴れ中心クラスタ,66,216,1110101010
異なる射影,5,1,晴れ中心クラスタ,78,467,1010000000
異なる射影,5,1,晴れ中心クラスタ,78,551,1010000000
異なる射影,5,1,晴れ中心クラスタ,119,341,1011001010
異なる射影,5,1,晴れ中心クラスタ,119,556,1011001010
異なる射影,5,1,晴れ中心クラスタ,169,393,1011001010
異なる射影,5,1,晴れ中心クラスタ,169,545,1011001011
異なる射影,5,1,晴れ中心クラスタ,182,393,1011001000
異なる射影,5,1,晴れ中心クラスタ,216,484,1110000110
異なる射影,5,1,晴れ中心クラスタ,322,377,1110101010
異なる射影,5,1,晴れ中心クラスタ,341,556,1011001010
異なる射影,5,1,晴れ中心クラスタ,349,545,1011001011
異なる射影,5,1,晴れ中心クラスタ,405,587,1010000000
異なる射影,5,1,晴れ中心クラスタ,467,477,1010000000
異なる射影,5,1,晴れ中心クラスタ,477,587,1010000000
異なる射影,5,2,混合・補助クラスタ,22,536,0100001010
異なる射影,5,2,混合・補助クラスタ,26,134,0100110000
異なる射影,5,2,混合・補助クラスタ,26,561,0100110000
異なる射影,5,2,混合・補助クラスタ,75,554,0100000000
異なる射影,5,2,混合・補助クラスタ,102,550,0100100000
異なる射影,5,2,混合・補助クラスタ,102,580,0100100000
異なる射影,5,2,混合・補助クラスタ,118,311,0000100000
異なる射影,5,2,混合・補助クラスタ,126,372,0100110000
異なる射影,5,2,混合・補助クラスタ,134,397,0100110000
異なる射影,5,2,混合・補助クラスタ,144,148,0100001010
異なる射影,5,2,混合・補助クラスタ,144,355,0100000010
異なる射影,5,2,混合・補助クラスタ,148,355,0100001010
異なる射影,5,2,混合・補助クラスタ,148,536,0100001010
異なる射影,5,2,混合・補助クラスタ,149,171,0100100000
異なる射影,5,2,混合・補助クラスタ,149,580,0100100000
異なる射影,5,2,混合・補助クラスタ,261,319,0000100000
異なる射影,5,2,混合・補助クラスタ,372,561,0100110000
異なる射影,5,2,混合・補助クラスタ,395,400,0000100000
異なる射影,5,2,混合・補助クラスタ,395,479,0000100000
異なる射影,5,2,混合・補助クラスタ,397,414,0100000000
