group,trial,edge_a,edge_b,primary_cluster,primary_type,primary_membership,secondary_types,secondary_count,membership_entropy,usage_pattern
固定射影,4,496,516,1,雨中心型,0.3245620526889132,橋渡し型,1,0.898397265081649,0010001100
固定射影,4,502,525,4,混合補助型,0.7862527856472702,,0,0.42280604750204726,0000000001
固定射影,4,534,559,4,混合補助型,0.7862527856472702,,0,0.42280604750204726,0000000001
固定射影,4,540,541,1,雨中心型,0.4079869919699273,雨中心型,1,0.6723699104111368,0001100100
固定射影,4,543,583,1,雨中心型,0.39667654580916406,混合補助型,1,0.8174757152051157,0010000000
固定射影,4,550,574,4,混合補助型,0.3083347269872129,橋渡し型,1,0.8651826960308242,1000000000
固定射影,4,565,589,6,晴れ中心型,0.8811833702923265,,0,0.28138913151612505,0100000000
固定射影,5,1,443,3,晴れ中心型,0.9159045141645061,,0,0.21612848197228604,0100000000
固定射影,5,1,512,3,晴れ中心型,0.9159045141645061,,0,0.21612848197228604,0100000000
固定射影,5,2,556,3,晴れ中心型,0.9159045141645061,,0,0.21612848197228604,0100000000
固定射影,5,4,429,6,橋渡し型,0.6374678851317941,,0,0.6290079416671382,0000000010
固定射影,5,4,554,6,橋渡し型,0.6374678851317941,,0,0.6290079416671382,0000000010
固定射影,5,22,66,6,橋渡し型,0.5921562462994013,,0,0.6807193505543386,1001010010
固定射影,5,22,536,2,晴れ中心型,0.5930139595574614,,0,0.6567694723687582,1111010010
固定射影,5,24,205,4,雨中心型,0.3735250529636929,混合補助型,1,0.8075524858268139,0001100000
固定射影,5,24,243,0,混合補助型,0.5418289825565739,,0,0.742169955778953,0000100000
固定射影,5,26,561,3,晴れ中心型,0.9159045141645061,,0,0.21612848197228604,0100000000
固定射影,5,31,291,4,雨中心型,0.6668493031732441,,0,0.586101805585733,0001010100
固定射影,5,33,121,5,晴れ中心型,0.40194358992800633,,0,0.8623547133117858,1000001000
固定射影,5,33,463,0,混合補助型,0.340019521635929,橋渡し型,1,0.8818456138678333,1000000000
固定射影,5,36,349,6,橋渡し型,0.3904466157392041,晴れ中心型,1,0.8227185121734248,0000001010
固定射影,5,42,529,0,混合補助型,0.5897557553108083,,0,0.7005900009702994,0000010000
固定射影,5,43,357,0,混合補助型,0.5418289825565739,,0,0.742169955778953,0000100000
固定射影,5,45,58,6,橋渡し型,0.6374678851317941,,0,0.6290079416671382,0000000010
固定射影,5,45,312,6,橋渡し型,0.7647474847229363,,0,0.48265416222336116,1000000010
固定射影,5,46,365,4,雨中心型,0.8084167906461579,,0,0.40510442709661926,0101110100
固定射影,5,49,375,0,混合補助型,0.30384280426930854,晴れ中心型,1,0.8688265358929966,0000000100
固定射影,5,49,378,0,混合補助型,0.30384280426930854,晴れ中心型,1,0.8688265358929966,0000000100
固定射影,5,61,313,0,混合補助型,0.5418289825565739,,0,0.742169955778953,0000100000
固定射影,5,61,540,4,雨中心型,0.7951807442754651,,0,0.4197834830721957,0001100100
固定射影,5,66,216,6,橋渡し型,0.5921562462994013,,0,0.6807193505543386,1001010010
固定射影,5,69,560,3,晴れ中心型,0.9159045141645061,,0,0.21612848197228604,0100000000
固定射影,5,70,203,0,混合補助型,0.4137577150015989,,0,0.8649390350886315,0010000000
固定射影,5,76,78,0,混合補助型,0.5897557553108083,,0,0.7005900009702994,0000010000
固定射影,5,76,551,0,混合補助型,0.5897557553108083,,0,0.7005900009702994,0000010000
固定射影,5,78,551,0,混合補助型,0.5897557553108083,,0,0.7005900009702994,0000010000
固定射影,5,79,575,3,晴れ中心型,0.9159045141645061,,0,0.21612848197228604,0100000000
固定射影,5,80,145,0,混合補助型,0.4137577150015989,,0,0.8649390350886315,0010000000
固定射影,5,81,399,2,晴れ中心型,0.5699749358673525,,0,0.709523923899999,1110001000
固定射影,5,81,511,2,晴れ中心型,0.5699749358673525,,0,0.709523923899999,1110001000
固定射影,5,83,177,0,混合補助型,0.36793190293375294,雨中心型,1,0.8426648735913109,0001010000
固定射影,5,83,269,0,混合補助型,0.36793190293375294,雨中心型,1,0.8426648735913109,0001010000
固定射影,5,84,277,2,晴れ中心型,0.8155615409721181,,0,0.3842380118822743,1011011010
固定射影,5,84,492,2,晴れ中心型,0.8155615409721181,,0,0.3842380118822743,1011011010
固定射影,5,101,551,0,混合補助型,0.5897557553108083,,0,0.7005900009702994,0000010000
固定射影,5,119,341,3,晴れ中心型,0.9159045141645061,,0,0.21612848197228604,0100000000
固定射影,5,119,556,3,晴れ中心型,0.9159045141645061,,0,0.21612848197228604,0100000000
固定射影,5,121,381,1,混合補助型,0.3885646681001363,晴れ中心型,1,0.8458393646069681,1000001001
固定射影,5,126,372,6,橋渡し型,0.5161882347228631,,0,0.7369913430835856,1100000010
固定射影,5,131,305,4,雨中心型,0.8084167906461579,,0,0.40510442709661926,0101110100
固定射影,5,131,343,4,雨中心型,0.8084167906461579,,0,0.40510442709661926,0101110100
固定射影,5,136,489,0,混合補助型,0.5418289825565739,,0,0.742169955778953,0000100000
固定射影,5,139,174,4,雨中心型,0.5446565497186713,,0,0.7306141947100101,0001000100
固定射影,5,139,257,4,雨中心型,0.5446565497186713,,0,0.7306141947100101,0001000100
固定射影,5,140,473,4,雨中心型,0.6668493031732441,,0,0.586101805585733,0001010100
固定射影,5,140,506,4,雨中心型,0.6668493031732441,,0,0.586101805585733,0001010100
固定射影,5,141,374,3,晴れ中心型,0.9159045141645061,,0,0.21612848197228604,0100000000
固定射影,5,141,560,3,晴れ中心型,0.9159045141645061,,0,0.21612848197228604,0100000000
固定射影,5,142,196,6,橋渡し型,0.6374678851317941,,0,0.6290079416671382,0000000010
固定射影,5,142,335,5,晴れ中心型,0.5861848311595548,,0,0.6898966309822793,0000001000
固定射影,5,144,148,6,橋渡し型,0.5921562462994013,,0,0.6807193505543386,1001010010
固定射影,5,144,355,6,橋渡し型,0.5921562462994013,,0,0.6807193505543386,1001010010
固定射影,5,145,348,0,混合補助型,0.4137577150015989,,0,0.8649390350886315,0010000000
固定射影,5,148,536,2,晴れ中心型,0.5930139595574614,,0,0.6567694723687582,1111010010
固定射影,5,160,225,1,混合補助型,0.8795886254849221,,0,0.28134157650797775,0000000001
固定射影,5,160,490,1,混合補助型,0.8795886254849221,,0,0.28134157650797775,0000000001
固定射影,5,161,446,6,橋渡し型,0.6374678851317941,,0,0.6290079416671382,0000000010
固定射影,5,163,254,4,雨中心型,0.5437137643267724,,0,0.6968170888600856,0100110100
固定射影,5,164,354,2,晴れ中心型,0.5699749358673525,,0,0.709523923899999,1110001000
固定射影,5,164,399,2,晴れ中心型,0.5699749358673525,,0,0.709523923899999,1110001000
固定射影,5,168,312,6,橋渡し型,0.7647474847229363,,0,0.48265416222336116,1000000010
固定射影,5,168,525,6,橋渡し型,0.6374678851317941,,0,0.6290079416671382,0000000010
固定射影,5,169,393,6,橋渡し型,0.3904466157392041,晴れ中心型,1,0.8227185121734248,0000001010
固定射影,5,169,545,2,晴れ中心型,0.7930417786852084,,0,0.4273782115733767,1110001010
固定射影,5,172,304,4,雨中心型,0.4098020807140426,混合補助型,1,0.7908618938682542,0010100100
固定射影,5,172,382,4,雨中心型,0.4098020807140426,混合補助型,1,0.7908618938682542,0010100100
固定射影,5,177,269,0,混合補助型,0.36793190293375294,雨中心型,1,0.8426648735913109,0001010000
固定射影,5,179,512,3,晴れ中心型,0.9159045141645061,,0,0.21612848197228604,0100000000
固定射影,5,179,559,3,晴れ中心型,0.9159045141645061,,0,0.21612848197228604,0100000000
固定射影,5,190,287,1,混合補助型,0.8795886254849221,,0,0.28134157650797775,0000000001
固定射影,5,193,323,1,混合補助型,0.8795886254849221,,0,0.28134157650797775,0000000001
固定射影,5,196,197,6,橋渡し型,0.6374678851317941,,0,0.6290079416671382,0000000010
固定射影,5,201,224,2,晴れ中心型,0.8859524607559279,,0,0.26590847691163283,1011001010
固定射影,5,201,235,2,晴れ中心型,0.8859524607559279,,0,0.26590847691163283,1011001010
固定射影,5,201,572,2,晴れ中心型,0.8859524607559279,,0,0.26590847691163283,1011001010
固定射影,5,203,213,0,混合補助型,0.4137577150015989,,0,0.8649390350886315,0010000000
固定射影,5,205,373,4,雨中心型,0.3735250529636929,混合補助型,1,0.8075524858268139,0001100000
固定射影,5,208,583,0,混合補助型,0.4137577150015989,,0,0.8649390350886315,0010000000
固定射影,5,212,224,2,晴れ中心型,0.8859524607559279,,0,0.26590847691163283,1011001010
固定射影,5,212,509,2,晴れ中心型,0.8859524607559279,,0,0.26590847691163283,1011001010
固定射影,5,213,552,1,混合補助型,0.6297979838031127,,0,0.6434412635108626,0010000001
固定射影,5,216,514,6,橋渡し型,0.673331212204426,,0,0.5955741827039956,1001000010
固定射影,5,218,364,0,混合補助型,0.4137577150015989,,0,0.8649390350886315,0010000000
固定射影,5,218,496,5,晴れ中心型,0.73043491037225,,0,0.5355455615271331,0010001100
固定射影,5,219,568,1,混合補助型,0.8795886254849221,,0,0.28134157650797775,0000000001
固定射影,5,226,230,3,晴れ中心型,0.9159045141645061,,0,0.21612848197228604,0100000000
固定射影,5,230,426,3,晴れ中心型,0.9159045141645061,,0,0.21612848197228604,0100000000
固定射影,5,235,362,2,晴れ中心型,0.8859524607559279,,0,0.26590847691163283,1011001010
固定射影,5,237,534,1,混合補助型,0.8795886254849221,,0,0.28134157650797775,0000000001
固定射影,5,241,483,2,晴れ中心型,0.8859524607559279,,0,0.26590847691163283,1011001010
固定射影,5,241,572,2,晴れ中心型,0.8859524607559279,,0,0.26590847691163283,1011001010
固定射影,5,254,343,4,雨中心型,0.8084167906461579,,0,0.40510442709661926,0101110100
固定射影,5,257,541,4,雨中心型,0.7951807442754651,,0,0.4197834830721957,0001100100
固定射影,5,271,362,2,晴れ中心型,0.9159997653236936,,0,0.21526772063146518,1111001010
固定射影,5,273,500,1,混合補助型,0.8795886254849221,,0,0.28134157650797775,0000000001
固定射影,5,277,492,2,晴れ中心型,0.8155615409721181,,0,0.3842380118822743,1011011010
固定射影,5,287,491,1,混合補助型,0.8795886254849221,,0,0.28134157650797775,0000000001
固定射影,5,291,473,4,雨中心型,0.6668493031732441,,0,0.586101805585733,0001010100
固定射影,5,292,506,4,雨中心型,0.6668493031732441,,0,0.586101805585733,0001010100
固定射影,5,292,515,4,雨中心型,0.6668493031732441,,0,0.586101805585733,0001010100
固定射影,5,295,335,5,晴れ中心型,0.5861848311595548,,0,0.6898966309822793,0000001000
固定射影,5,298,354,2,晴れ中心型,0.5699749358673525,,0,0.709523923899999,1110001000
固定射影,5,301,382,4,雨中心型,0.4098020807140426,混合補助型,1,0.7908618938682542,0010100100
固定射影,5,301,396,4,雨中心型,0.4098020807140426,混合補助型,1,0.7908618938682542,0010100100
固定射影,5,302,461,2,晴れ中心型,0.8859524607559279,,0,0.26590847691163283,1011001010
固定射影,5,304,382,4,雨中心型,0.4098020807140426,混合補助型,1,0.7908618938682542,0010100100
固定射影,5,305,365,4,雨中心型,0.8084167906461579,,0,0.40510442709661926,0101110100
固定射影,5,308,485,0,混合補助型,0.5418289825565739,,0,0.742169955778953,0000100000
固定射影,5,308,490,1,混合補助型,0.5587022035571485,,0,0.679289225331904,0000100001
固定射影,5,311,420,5,晴れ中心型,0.8324672507624535,,0,0.3747163608381183,0000001100
固定射影,5,313,469,0,混合補助型,0.5418289825565739,,0,0.742169955778953,0000100000
固定射影,5,316,323,1,混合補助型,0.8795886254849221,,0,0.28134157650797775,0000000001
固定射影,5,318,511,2,晴れ中心型,0.5699749358673525,,0,0.709523923899999,1110001000
固定射影,5,341,556,3,晴れ中心型,0.9159045141645061,,0,0.21612848197228604,0100000000
固定射影,5,349,545,2,晴れ中心型,0.7930417786852084,,0,0.4273782115733767,1110001010
固定射影,5,369,409,0,混合補助型,0.26798760879080563,,0,0.9292913642111561,1000000100
固定射影,5,369,550,0,混合補助型,0.26798760879080563,,0,0.9292913642111561,1000000100
固定射影,5,372,561,6,橋渡し型,0.5161882347228631,,0,0.7369913430835856,1100000010
固定射影,5,374,560,3,晴れ中心型,0.9159045141645061,,0,0.21612848197228604,0100000000
固定射影,5,381,502,1,混合補助型,0.6158803402573433,,0,0.6598902316861276,1000000001
固定射影,5,383,420,5,晴れ中心型,0.8324672507624535,,0,0.3747163608381183,0000001100
固定射影,5,393,439,1,混合補助型,0.8795886254849221,,0,0.28134157650797775,0000000001
固定射影,5,395,400,0,混合補助型,0.5418289825565739,,0,0.742169955778953,0000100000
固定射影,5,395,479,0,混合補助型,0.5418289825565739,,0,0.742169955778953,0000100000
固定射影,5,400,479,0,混合補助型,0.5418289825565739,,0,0.742169955778953,0000100000
固定射影,5,405,489,0,混合補助型,0.5418289825565739,,0,0.742169955778953,0000100000
固定射影,5,405,587,0,混合補助型,0.5797902798145146,,0,0.6829768399065318,0000110000
固定射影,5,407,444,0,混合補助型,0.5897557553108083,,0,0.7005900009702994,0000010000
固定射影,5,407,486,0,混合補助型,0.35988241079195576,雨中心型,1,0.8029641753037949,0000010100
固定射影,5,409,422,0,混合補助型,0.340019521635929,橋渡し型,1,0.8818456138678333,1000000000
固定射影,5,418,500,1,混合補助型,0.8795886254849221,,0,0.28134157650797775,0000000001
固定射影,5,419,568,1,混合補助型,0.8795886254849221,,0,0.28134157650797775,0000000001
固定射影,5,426,565,3,晴れ中心型,0.9159045141645061,,0,0.21612848197228604,0100000000
固定射影,5,426,589,3,晴れ中心型,0.9159045141645061,,0,0.21612848197228604,0100000000
固定射影,5,439,552,1,混合補助型,0.6297979838031127,,0,0.6434412635108626,0010000001
固定射影,5,443,575,3,晴れ中心型,0.9159045141645061,,0,0.21612848197228604,0100000000
固定射影,5,444,486,0,混合補助型,0.35988241079195576,雨中心型,1,0.8029641753037949,0000010100
固定射影,5,461,509,2,晴れ中心型,0.8859524607559279,,0,0.26590847691163283,1011001010
固定射影,5,467,477,0,混合補助型,0.5797902798145146,,0,0.6829768399065318,0000110000
固定射影,5,477,587,0,混合補助型,0.5797902798145146,,0,0.6829768399065318,0000110000
固定射影,5,478,516,5,晴れ中心型,0.8324672507624535,,0,0.3747163608381183,0000001100
固定射影,5,492,529,0,混合補助型,0.5897557553108083,,0,0.7005900009702994,0000010000
固定射影,5,496,516,5,晴れ中心型,0.73043491037225,,0,0.5355455615271331,0010001100
固定射影,5,502,525,1,混合補助型,0.8795886254849221,,0,0.28134157650797775,0000000001
固定射影,5,534,559,1,混合補助型,0.8795886254849221,,0,0.28134157650797775,0000000001
固定射影,5,540,541,4,雨中心型,0.7951807442754651,,0,0.4197834830721957,0001100100
固定射影,5,543,583,0,混合補助型,0.4137577150015989,,0,0.8649390350886315,0010000000
固定射影,5,550,574,0,混合補助型,0.340019521635929,橋渡し型,1,0.8818456138678333,1000000000
固定射影,5,565,589,3,晴れ中心型,0.9159045141645061,,0,0.21612848197228604,0100000000
固定射影,6,1,443,7,晴れ中心型,0.6762757669199924,,0,0.5815724478475167,0100000000
固定射影,6,1,512,7,晴れ中心型,0.6762757669199924,,0,0.5815724478475167,0100000000
固定射影,6,2,556,7,晴れ中心型,0.6762757669199924,,0,0.5815724478475167,0100000000
固定射影,6,4,429,7,晴れ中心型,0.5138782172006847,,0,0.7450418318836209,0000000010
固定射影,6,4,554,7,晴れ中心型,0.5138782172006847,,0,0.7450418318836209,0000000010
固定射影,6,22,66,0,晴れ中心型,0.5682190982309128,,0,0.679654495165809,1001010010
固定射影,6,22,536,0,晴れ中心型,0.6724211271038734,,0,0.5762176921040653,1111010010
固定射影,6,24,205,6,雨中心型,0.5549075446579274,,0,0.6939879979882299,0001100000
固定射影,6,24,243,6,雨中心型,0.834521814526742,,0,0.3451833682737854,0000100000
固定射影,6,26,561,7,晴れ中心型,0.6762757669199924,,0,0.5815724478475167,0100000000
固定射影,6,31,291,1,雨中心型,0.6638104553164664,,0,0.5161911528586381,0001010100
固定射影,6,33,121,7,晴れ中心型,0.26522159069199264,,0,0.9216908265191467,1000001000
固定射影,6,33,463,7,晴れ中心型,0.39550627768768876,,0,0.8482904161469212,1000000000
固定射影,6,36,349,7,晴れ中心型,0.3848938410545699,,0,0.8760137727673118,0000001010
固定射影,6,42,529,4,雨中心型,0.8030850337618092,,0,0.39441753219025283,0000010000
固定射影,6,43,357,6,雨中心型,0.834521814526742,,0,0.3451833682737854,0000100000
固定射影,6,45,58,7,晴れ中心型,0.5138782172006847,,0,0.7450418318836209,0000000010
固定射影,6,45,312,7,晴れ中心型,0.3969361211083315,,0,0.850925501688534,1000000010
固定射影,6,46,365,1,雨中心型,0.8183869908394493,,0,0.37377691288448617,0101110100
固定射影,6,49,375,2,混合補助型,0.519657141212905,,0,0.718225593347035,0000000100
固定射影,6,49,378,2,混合補助型,0.519657141212905,,0,0.718225593347035,0000000100
固定射影,6,61,313,6,雨中心型,0.834521814526742,,0,0.3451833682737854,0000100000
固定射影,6,61,540,1,雨中心型,0.5491922348205972,,0,0.6493605494571092,0001100100
固定射影,6,66,216,0,晴れ中心型,0.5682190982309128,,0,0.679654495165809,1001010010
固定射影,6,69,560,7,晴れ中心型,0.6762757669199924,,0,0.5815724478475167,0100000000
固定射影,6,70,203,7,晴れ中心型,0.34652889339564297,,0,0.8550261912562908,0010000000
固定射影,6,76,78,4,雨中心型,0.8030850337618092,,0,0.39441753219025283,0000010000
固定射影,6,76,551,4,雨中心型,0.8030850337618092,,0,0.39441753219025283,0000010000
固定射影,6,78,551,4,雨中心型,0.8030850337618092,,0,0.39441753219025283,0000010000
固定射影,6,79,575,7,晴れ中心型,0.6762757669199924,,0,0.5815724478475167,0100000000
固定射影,6,80,145,7,晴れ中心型,0.34652889339564297,,0,0.8550261912562908,0010000000
固定射影,6,81,399,3,晴れ中心型,0.9455301067946299,,0,0.14486264716883432,1110001000
固定射影,6,81,511,3,晴れ中心型,0.9455301067946299,,0,0.14486264716883432,1110001000
固定射影,6,83,177,4,雨中心型,0.6071299087068555,,0,0.6259489057979424,0001010000
固定射影,6,83,269,4,雨中心型,0.6071299087068555,,0,0.6259489057979424,0001010000
固定射影,6,84,277,0,晴れ中心型,0.9124856559199789,,0,0.21579247962882242,1011011010
固定射影,6,84,492,0,晴れ中心型,0.9124856559199789,,0,0.21579247962882242,1011011010
固定射影,6,101,551,4,雨中心型,0.8030850337618092,,0,0.39441753219025283,0000010000
固定射影,6,119,341,7,晴れ中心型,0.6762757669199924,,0,0.5815724478475167,0100000000
固定射影,6,119,556,7,晴れ中心型,0.6762757669199924,,0,0.5815724478475167,0100000000
固定射影,6,121,381,5,混合補助型,0.4397830960316459,,0,0.8174130175238087,1000001001
固定射影,6,126,372,7,晴れ中心型,0.4829234074427996,,0,0.7729851175836503,1100000010
固定射影,6,131,305,1,雨中心型,0.8183869908394493,,0,0.37377691288448617,0101110100
固定射影,6,131,343,1,雨中心型,0.8183869908394493,,0,0.37377691288448617,0101110100
固定射影,6,136,489,6,雨中心型,0.834521814526742,,0,0.3451833682737854,0000100000
固定射影,6,139,174,1,雨中心型,0.4700571013736135,,0,0.7452028444105478,0001000100
固定射影,6,139,257,1,雨中心型,0.4700571013736135,,0,0.7452028444105478,0001000100
固定射影,6,140,473,1,雨中心型,0.6638104553164664,,0,0.5161911528586381,0001010100
固定射影,6,140,506,1,雨中心型,0.6638104553164664,,0,0.5161911528586381,0001010100
固定射影,6,141,374,7,晴れ中心型,0.6762757669199924,,0,0.5815724478475167,0100000000
固定射影,6,141,560,7,晴れ中心型,0.6762757669199924,,0,0.5815724478475167,0100000000
固定射影,6,142,196,7,晴れ中心型,0.5138782172006847,,0,0.7450418318836209,0000000010
固定射影,6,142,335,7,晴れ中心型,0.34636358791807176,,0,0.8665226106082661,0000001000
固定射影,6,144,148,0,晴れ中心型,0.5682190982309128,,0,0.679654495165809,1001010010
固定射影,6,144,355,0,晴れ中心型,0.5682190982309128,,0,0.679654495165809,1001010010
固定射影,6,145,348,7,晴れ中心型,0.34652889339564297,,0,0.8550261912562908,0010000000
固定射影,6,148,536,0,晴れ中心型,0.6724211271038734,,0,0.5762176921040653,1111010010
固定射影,6,160,225,5,混合補助型,0.876317929025956,,0,0.27173644737962505,0000000001
固定射影,6,160,490,5,混合補助型,0.876317929025956,,0,0.27173644737962505,0000000001
固定射影,6,161,446,7,晴れ中心型,0.5138782172006847,,0,0.7450418318836209,0000000010
固定射影,6,163,254,1,雨中心型,0.4355411373368226,,0,0.7710759923885414,0100110100
固定射影,6,164,354,3,晴れ中心型,0.9455301067946299,,0,0.14486264716883432,1110001000
固定射影,6,164,399,3,晴れ中心型,0.9455301067946299,,0,0.14486264716883432,1110001000
固定射影,6,168,312,7,晴れ中心型,0.3969361211083315,,0,0.850925501688534,1000000010
固定射影,6,168,525,7,晴れ中心型,0.5138782172006847,,0,0.7450418318836209,0000000010
固定射影,6,169,393,7,晴れ中心型,0.3848938410545699,,0,0.8760137727673118,0000001010
固定射影,6,169,545,3,晴れ中心型,0.8011210981399722,,0,0.363101034287827,1110001010
固定射影,6,172,304,2,混合補助型,0.6411763086192779,,0,0.5964026378128371,0010100100
固定射影,6,172,382,2,混合補助型,0.6411763086192779,,0,0.5964026378128371,0010100100
固定射影,6,177,269,4,雨中心型,0.6071299087068555,,0,0.6259489057979424,0001010000
固定射影,6,179,512,7,晴れ中心型,0.6762757669199924,,0,0.5815724478475167,0100000000
固定射影,6,179,559,7,晴れ中心型,0.6762757669199924,,0,0.5815724478475167,0100000000
固定射影,6,190,287,5,混合補助型,0.876317929025956,,0,0.27173644737962505,0000000001
固定射影,6,193,323,5,混合補助型,0.876317929025956,,0,0.27173644737962505,0000000001
固定射影,6,196,197,7,晴れ中心型,0.5138782172006847,,0,0.7450418318836209,0000000010
固定射影,6,201,224,0,晴れ中心型,0.8953669125855298,,0,0.23757008125607304,1011001010
固定射影,6,201,235,0,晴れ中心型,0.8953669125855298,,0,0.23757008125607304,1011001010
固定射影,6,201,572,0,晴れ中心型,0.8953669125855298,,0,0.23757008125607304,1011001010
固定射影,6,203,213,7,晴れ中心型,0.34652889339564297,,0,0.8550261912562908,0010000000
固定射影,6,205,373,6,雨中心型,0.5549075446579274,,0,0.6939879979882299,0001100000
固定射影,6,208,583,7,晴れ中心型,0.34652889339564297,,0,0.8550261912562908,0010000000
固定射影,6,212,224,0,晴れ中心型,0.8953669125855298,,0,0.23757008125607304,1011001010
固定射影,6,212,509,0,晴れ中心型,0.8953669125855298,,0,0.23757008125607304,1011001010
固定射影,6,213,552,5,混合補助型,0.6144596451221115,,0,0.6361372082209051,0010000001
固定射影,6,216,514,0,晴れ中心型,0.5688858561166104,,0,0.7002250986247955,1001000010
固定射影,6,218,364,7,晴れ中心型,0.34652889339564297,,0,0.8550261912562908,0010000000
固定射影,6,218,496,2,混合補助型,0.7020121640735738,,0,0.5611036112970429,0010001100
固定射影,6,219,568,5,混合補助型,0.876317929025956,,0,0.27173644737962505,0000000001
固定射影,6,226,230,7,晴れ中心型,0.6762757669199924,,0,0.5815724478475167,0100000000
固定射影,6,230,426,7,晴れ中心型,0.6762757669199924,,0,0.5815724478475167,0100000000
固定射影,6,235,362,0,晴れ中心型,0.8953669125855298,,0,0.23757008125607304,1011001010
固定射影,6,237,534,5,混合補助型,0.876317929025956,,0,0.27173644737962505,0000000001
固定射影,6,241,483,0,晴れ中心型,0.8953669125855298,,0,0.23757008125607304,1011001010
固定射影,6,241,572,0,晴れ中心型,0.8953669125855298,,0,0.23757008125607304,1011001010
固定射影,6,254,343,1,雨中心型,0.8183869908394493,,0,0.37377691288448617,0101110100
固定射影,6,257,541,1,雨中心型,0.5491922348205972,,0,0.6493605494571092,0001100100
固定射影,6,271,362,0,晴れ中心型,0.5897878475350071,晴れ中心型,1,0.4885206921057237,1111001010
固定射影,6,273,500,5,混合補助型,0.876317929025956,,0,0.27173644737962505,0000000001
固定射影,6,277,492,0,晴れ中心型,0.9124856559199789,,0,0.21579247962882242,1011011010
固定射影,6,287,491,5,混合補助型,0.876317929025956,,0,0.27173644737962505,0000000001
固定射影,6,291,473,1,雨中心型,0.6638104553164664,,0,0.5161911528586381,0001010100
固定射影,6,292,506,1,雨中心型,0.6638104553164664,,0,0.5161911528586381,0001010100
固定射影,6,292,515,1,雨中心型,0.6638104553164664,,0,0.5161911528586381,0001010100
固定射影,6,295,335,7,晴れ中心型,0.34636358791807176,,0,0.8665226106082661,0000001000
固定射影,6,298,354,3,晴れ中心型,0.9455301067946299,,0,0.14486264716883432,1110001000
固定射影,6,301,382,2,混合補助型,0.6411763086192779,,0,0.5964026378128371,0010100100
固定射影,6,301,396,2,混合補助型,0.6411763086192779,,0,0.5964026378128371,0010100100
固定射影,6,302,461,0,晴れ中心型,0.8953669125855298,,0,0.23757008125607304,1011001010
固定射影,6,304,382,2,混合補助型,0.6411763086192779,,0,0.5964026378128371,0010100100
固定射影,6,305,365,1,雨中心型,0.8183869908394493,,0,0.37377691288448617,0101110100
固定射影,6,308,485,6,雨中心型,0.834521814526742,,0,0.3451833682737854,0000100000
固定射影,6,308,490,6,雨中心型,0.4194404968010459,混合補助型,1,0.665813470137631,0000100001
固定射影,6,311,420,2,混合補助型,0.5966473090442552,,0,0.6721475171294076,0000001100
固定射影,6,313,469,6,雨中心型,0.834521814526742,,0,0.3451833682737854,0000100000
固定射影,6,316,323,5,混合補助型,0.876317929025956,,0,0.27173644737962505,0000000001
固定射影,6,318,511,3,晴れ中心型,0.9455301067946299,,0,0.14486264716883432,1110001000
固定射影,6,341,556,7,晴れ中心型,0.6762757669199924,,0,0.5815724478475167,0100000000
固定射影,6,349,545,3,晴れ中心型,0.8011210981399722,,0,0.363101034287827,1110001010
固定射影,6,369,409,2,混合補助型,0.42847627662047405,,0,0.8224235344985611,1000000100
固定射影,6,369,550,2,混合補助型,0.42847627662047405,,0,0.8224235344985611,1000000100
固定射影,6,372,561,7,晴れ中心型,0.4829234074427996,,0,0.7729851175836503,1100000010
固定射影,6,374,560,7,晴れ中心型,0.6762757669199924,,0,0.5815724478475167,0100000000
固定射影,6,381,502,5,混合補助型,0.6312166993273308,,0,0.6194339262301892,1000000001
固定射影,6,383,420,2,混合補助型,0.5966473090442552,,0,0.6721475171294076,0000001100
固定射影,6,393,439,5,混合補助型,0.876317929025956,,0,0.27173644737962505,0000000001
固定射影,6,395,400,6,雨中心型,0.834521814526742,,0,0.3451833682737854,0000100000
固定射影,6,395,479,6,雨中心型,0.834521814526742,,0,0.3451833682737854,0000100000
固定射影,6,400,479,6,雨中心型,0.834521814526742,,0,0.3451833682737854,0000100000
固定射影,6,405,489,6,雨中心型,0.834521814526742,,0,0.3451833682737854,0000100000
固定射影,6,405,587,6,雨中心型,0.5042888901377398,雨中心型,1,0.6635689854658373,0000110000
固定射影,6,407,444,4,雨中心型,0.8030850337618092,,0,0.39441753219025283,0000010000
固定射影,6,407,486,4,雨中心型,0.467016487853433,,0,0.7209949686772912,0000010100
固定射影,6,409,422,7,晴れ中心型,0.39550627768768876,,0,0.8482904161469212,1000000000
固定射影,6,418,500,5,混合補助型,0.876317929025956,,0,0.27173644737962505,0000000001
固定射影,6,419,568,5,混合補助型,0.876317929025956,,0,0.27173644737962505,0000000001
固定射影,6,426,565,7,晴れ中心型,0.6762757669199924,,0,0.5815724478475167,0100000000
固定射影,6,426,589,7,晴れ中心型,0.6762757669199924,,0,0.5815724478475167,0100000000
固定射影,6,439,552,5,混合補助型,0.6144596451221115,,0,0.6361372082209051,0010000001
固定射影,6,443,575,7,晴れ中心型,0.6762757669199924,,0,0.5815724478475167,0100000000
固定射影,6,444,486,4,雨中心型,0.467016487853433,,0,0.7209949686772912,0000010100
固定射影,6,461,509,0,晴れ中心型,0.8953669125855298,,0,0.23757008125607304,1011001010
固定射影,6,467,477,6,雨中心型,0.5042888901377398,雨中心型,1,0.6635689854658373,0000110000
